,user_name,user_followers,date,text
415181,Dr. Julian Hosp,61026.0,2021-07-23,"Literally every day, you hear about a #defi exploit. Use @defichain - built from the same code base as #bitcoin expanding the function set to all defi use cases for the btc ecosystem!! Safe &amp; Simple."
415218,Bitcoin News,1552239.0,2021-07-23,"""We’re now accepting commerce payments in #dogecoin (#DOGE),"" said #Coinbase. #bitcoin https://t.co/e9tO9owWD2"
415292,Dr. Julian Hosp,61026.0,2021-07-23,Only few understand... #bitcoin #defichain https://t.co/WiUmmsfDVO
415299,Shug 🤙🏻,1800.0,2021-07-23,@BTC_Archive My girl HODLs more #bitcoin than me. @kelseyaida 💨🔥
415458,Erik Voorhees,509493.0,2021-07-23,"That scene in Braveheart.  You know the one. 

That's #Bitcoin"
415466,Investing.com,536398.0,2021-07-23,"🚨 SEC Commissioner fed up with #Bitcoin ETF opposition! 👀

Read NOW! 👉 https://t.co/mJNbc2wqxT https://t.co/UVTfChvmJQ"
415476,David Gokhshtein,405340.0,2021-07-23,Let’s go #Bitcoin!
415696,Erik Voorhees,509493.0,2021-07-23,"Money shall not be operated by coercive government among free people. It shall—like language, mathematics, and love—emerge voluntarily and without central rule.

#bitcoin"
415713,tastytrade,63974.0,2021-07-23,"Heavyweight cryptos #Bitcoin and Ethereum rallied of multi-week support levels Wednesday, paring back recent losses and dampening the recent bout of negative sentiment that has weighed on the market. Read more from @nickcawley1.  https://t.co/7haZ2WD4Nw"
415720,Shug 🤙🏻,1800.0,2021-07-23,"Stache it or Pass it Podcast 🔥💨

Crypto : Weather Report ⛅️
Cannabis : Traffic Report 🚦
Culture : Anything goes Report 

Sign up for our email list! Link in bio. 

@mike_adams75
@doctorb5 
@buylowstayhigh 
@jake_stoneburner

#crypto #cannabis #culture #friday #bitcoin https://t.co/RbQyYy16II"
415726,Bitcoin Magazine,1187873.0,2021-07-23,"""Clients and beyond are largely treating [#Bitcoin] as a new asset class,"" - Goldman Sachs https://t.co/gkT8ysGq79"
415731,Business Insider India🇮🇳,109916.0,2021-07-23,"#ElonMusk asked #JackDorsey whether #Twitter would let advertisers pay in #Bitcoin. Dorsey dodged the question. 

https://t.co/lgW7qlGieq https://t.co/9zMxrG3wyn"
415804,Dr. Julian Hosp,61026.0,2021-07-23,You want to be part of the leading project for #defi for #bitcoin... 1 word: @defichain!! Q3 will be exciting: Decentralized Stocks &amp; Lending incoming for the $BTC ecosystem!! $DFI
416414,IGSquawk,55395.0,2021-07-23,"Crypto update:
#Bitcoin 32292.80 +0.17%
#Ether 2024.11 +0.4%
#BitcoinCash 442.44 +0.45%
#EOS 3.5485 -0.17%
#Litecoin 119.74 -0.32%
#Stellar 0.2722 +4.89%
#Crypto 10 Index 12468 +0.06%
#BTC #ETH #BCH #XLM #LTC"
416417,David Lin,8721.0,2021-07-23,"There is one crypto that can dethrone #Bitcoin , and that's #Ethereum. @MolidorShane talks $BTC price outlook, #crypto winter, and #altcoins 

Full interview: https://t.co/n3VvbMSq4i https://t.co/SO2fMyck0Z"
416421,trevor.btc,29366.0,2021-07-23,"#Bitcoin is more than a store of value

Through @Lightning and @Stacks, Bitcoin is a store of truth https://t.co/ouhrAjI1GP"
416532,Bitcoin News,1552244.0,2021-07-23,UBS says that clients are looking at different investment alternatives and there is a bit of a fear of missing out (FOMO) when it comes to #cryptocurrency investments. #bitcoin https://t.co/9ysDBfx15z
416586,David Gokhshtein,405341.0,2021-07-23,Does anyone else DCA on #Bitcoin?
416625,Dr. Julian Hosp,61026.0,2021-07-23,@nayibbukele drop by and let's do a chat #bitcoin
416853,MartyParty,22517.0,2021-07-23,"The long and short positions pre-configured in the exchanges to manipulate the price of crypto in a perfect distribution - well they will always win. 

Sit back and relax - #bitcoin will do what #bitcoin will do"
416888,Cybele Negris,46281.0,2021-07-23,The latest The Cybele Negris Daily! https://t.co/QzeX5X7TOh #5things #bitcoin
416928,Rob Scahill,1635.0,2021-07-23,Crypto firm names Kraninger top lobbyist https://t.co/mUdAElXqLk #PoliticsMoney #Uncategorized #Bitcoin #CFPB #cryptocurrency
417005,Bitcoin News,1552245.0,2021-07-23,"""We will continue to use all of the tools in our enforcement toolkit to ensure that investors are protected in cases like these."" #bitcoin #cryptocurrency https://t.co/Aih5nRh3lX"
417074,Stansberry Research,35460.0,2021-07-23,"#Bitcoin may be going through a tough time, but @CoinPaymentsNET CEO @PaymentsJason tells our @DanielaCambone transaction volumes of payments using $BTC, paint a different story.

See the full episode! - https://t.co/3ZezJtKtaq https://t.co/TgWvUhhs2r"
417117,Pomp 🌪,1056768.0,2021-07-22,"5/ And since 60% of Americans don't have investments outside of their retirement accounts, that means they are opening up access to #bitcoin for 198 million Americans.

This is why I’ve worked with them for so long."
417273,justin rezvani,2276.0,2021-07-22,All day everyday #bitcoin @getn2n2 https://t.co/zrd0ECbvsc
417489,RT,2964296.0,2021-07-22,"In a 21st century version of the pioneer spirit, a man in Thailand has died mining #bitcoin. Danai Makmek, 26, was electrocuted on Tuesday while trying to power up the energy-sapping network of hard drives he’d built to hunt for the cryptocurrency. https://t.co/FclImvuUqs"
417507,CoinDesk,1847819.0,2021-07-22,".@RaoulGMI tweeted out a chart of #bitcoin's price since 2012 along with a model of its Metcalfe value, saying, ""I cannot get bearish in the larger log chart/regression context nor in Metcalfe's Law terms.""

Watch Chart of the Day, sponsored by @cryptocom: https://t.co/ljCyYc8fRq https://t.co/OODYWIZwCU"
417586,Sean Culkin,21891.0,2021-07-22,I’m with you @BustaRhymes. I’m going to look into #eth as well. A quick search and you see Ethiopia is experiencing inflation north of 24%. Sound monetary policies fix that.  #Bitcoin is sound money. https://t.co/J0vi3JTsuG
417679,David Gokhshtein,405342.0,2021-07-22,"How can you not be open to $ETH?

And what is this crazy narrative that it somehow is an enemy of #Bitcoin. 

Feels like kids in the sandbox at times."
417878,Adel,51954.0,2021-07-22,Once all 21 million #Bitcoin got mined and all 21 million coins get lost somehow (entertain the possibility for a sec) what happens then?
417919,Bitcoin News,1552250.0,2021-07-22,Global investment bank #JPMorgan has reportedly green-lighted its advisors to provide clients with access to five #cryptocurrency funds. #bitcoin https://t.co/iCvswMisHY
418139,Tim Draper,196272.0,2021-07-22,"Good to see @elonmusk  reengaging with Bitcoin. I expect he will find #bitcoin to be far greener than the banks. Also, more #free and more #trustworthy. Also, @Jack Dorsey is awesome. And @CathieDWood is brilliant. Delightful to see them all together discussing #bitcoin future."
418165,David Gokhshtein,405341.0,2021-07-22,"I know Asia going to come through for us tonight. 

Let’s bring that BD energy. 

#Bitcoin"
418310,Tim Draper,196272.0,2021-07-22,Elon is awesome. #bitcoin #freedom #trust . https://t.co/8ED3oKs2kb
418356,Bitcoin News,1552251.0,2021-07-22,"""I might pump but I don’t dump … I would like to see #bitcoin succeed,""  said Elon Musk. #cryptocurrency #ethereum #dogecoin https://t.co/5SI3S00jfs"
418397,Hannah Murphy,9351.0,2021-07-22,"Meanwhile @jack on the investor call indicates that Twitter hopes to evenutally allow payments in bitcoin for features including commerce, creator subscriptions, tipping and Super Follows

""We continue to look at this space, and invest aggressively in it,"" he says. #bitcoin https://t.co/atEWqdCgXP"
418603,Amir Efrati,31780.0,2021-07-22,"Why some environmentalists (including @compatibilism) don't like the #bitcoin miner that @jack praised yesterday:
https://t.co/YwSfFZZOAE @hgmiller29"
418707,Courtney Stephen,4362.0,2021-07-22,"@ShoWill33 Great question. However, the word “Cryptocurrency” is a misnomer.

Think of #Bitcoin as a digital asset bound by no political borders that allows ppl to (for the 1st time) truly Own wealth that cannot be debased, confiscated, or counterfeited.

If you got any questions Shoot…"
418734,Gokhshtein Media,34745.0,2021-07-22,"Charting Crypto’s Surge In Latin America

Written by: @alecorbella_
July 22, 2021

Since El Salvador’s announcement to make #Bitcoin legal tender, politicians in Latin America have been showing support to this new #economy &amp; hub for #crypto innovation.

https://t.co/KawN7l9GRH https://t.co/mVDHpmC1y7"
418939,Students For Liberty,44319.0,2021-07-22,"How #Bitcoin Helps The Fight For Human Rigjts 

Watch the full event ⬇️ https://t.co/IH4M1cp9ct"
419172,Dominique Hamilton,19928.0,2021-07-22,"#Bitcoin you was suppose to drop to $ $21,000 what happened bro?"
419174,Bitcoin News,1552279.0,2021-07-22,"The founder and chairman of Interactive Brokers, Thomas Peterffy, has revealed that he put money in crypto, stating that this could ""be a dominant currency."" #bitcoin #cryptocurrency https://t.co/F5HO8RkmU6"
419768,Gulf News,1246261.0,2021-07-22,"#Bitcoin hovers around $32,000 after boost from Musk 

https://t.co/80xB8MaE6N"
420001,Charles V Payne,636944.0,2021-07-22,"You got it...you were ahead of the curve. Thanks for sharing thoughts today.
#Bitcoin 
#DeltaVariant 
#StockMarket https://t.co/95RLVBPhS4"
420143,David Gokhshtein,405346.0,2021-07-22,"#Bitcoin holding this position — I’m happy about it. 

Asia, keep this energy going."
420176,RT America,359542.0,2021-07-22,"Jack Dorsey says he hopes #Bitcoin creates world peace, during a virtual discussion between him, Elon Musk and Cathie Wood of Ark Invest. The trio called bitcoin a tool of economic empowerment

@ManilaChan
@BenSwann_

#QuestionMore #CryptoNews
https://t.co/ShE2zjBUh9 https://t.co/S37Z8Ef4aH"
420361,The Wolf Of All Streets,507602.0,2021-07-22,I wonder how much #bitcoin SpaceX owns and how much they paid for it.
420491,Steve Hanke,343178.0,2021-07-22,"When it comes to #Bitcoin, Roger Svensson (@FT) makes a point worth memorizing: ""The increase in (Bitcoin's) value is is reminiscent of a pyramid scheme where investors constantly hope that others will value the asset ever higher.""
https://t.co/9jLHKxwquK"
420838,Natalie Brunell,22013.0,2021-07-22,"She's bullish on #Bitcoin, a leading female voice in the space and has an inspiring back story: going from homeless to learning investment to building wealth &amp; $$$ freedom by her 30s.

@LynAldenContact on Coin Stories:
Watch:https://t.co/jTKLNZNpKn
Listen:https://t.co/ZiDGkf3yMu"
420876,Choice,16826.0,2021-07-22,"can you buy #bitcoin in a Roth IRA?

with a Choice account, yes
with your zombie retirement account, no"
420907,The Exchange,35769.0,2021-07-22,"""We continue to believe that an ETF is really a matter of when, not a matter of if &amp; certainly over time... we will see those moves towards #bitcoin ETFs, including the conversion of #GBTC to an ETF,"" says @Grayscale's Michael Sonnenshein to @KellyCNBC. https://t.co/5ck7I9x5Uz"
420938,Atlantic Council GeoEconomics Center,11518.0,2021-07-22,"Don’t digital currencies already exist? Yes, there are thousands of #cryptocurrencies, such as #Bitcoin. Although these use similar #blockchain tech, #crypto is not backed by a central bank. Some countries like India are actually exploring CBDCs while also considering a cypto ban https://t.co/fzQeMrPFOt"
420985,Bitcoin Magazine,1187917.0,2021-07-22,"Can #Bitcoin Be Palestine’s Currency Of Freedom?

""Palestinians do not have control of their currency. Their lack of economic sovereignty has deeply damaged their growth and prospects for the future.""

Written by @gladstein.

https://t.co/0gVfxGfkTa"
421019,Shug 🤙🏻,1800.0,2021-07-22,Surfs up 🤙🏻 #bitcoin https://t.co/TakQHkJOoA
421078,eToro US,41283.0,2021-07-22,"Tune into our Twitter Space today at 4:15pm EST. We're talking #Bitcoin, The B Word, Mining, and more ft. @nic__carter."
421334,IGSquawk,55395.0,2021-07-22,"Crypto update:
#Bitcoin 32322.00 +1.56%
#Ether 2026.35 +4.03%
#BitcoinCash 441.97 +4.09%
#EOS 3.5556 +2.81%
#Litecoin 120.94 +3.85%
#Stellar 0.2635 +16.08%
#Crypto 10 Index 12502 +3.23%
#BTC #ETH #BCH #XLM #LTC"
421464,Motley Fool Canada,5268.0,2021-07-22,@BrianFeroldi So I'm not getting my #bitcoin back?
421522,Klever,239160.0,2021-07-22,"Elon &amp; Jack's #Bitcoin Interview - #Klever's Main Takeaways

The highly anticipated event saw @elonmusk of @Tesla, @jack Dorsey of @Twitter and @CathieDWood of @ARKInvest come together to speak about their support for #BTC &amp; the challenges the lie ahead.

https://t.co/36TwmaNPJK"
421562,Doua Moua,618.0,2021-07-22,@elonmusk when cow manure breaks down it creates energy!! Perfect for @dogecoin mining!!! And $Sos already got a foot into WI!! Let’s go!! #bitcoin #etherum #dogecoin @CathieDWood @michael_saylor @jack
421700,TheStreet,790145.0,2021-07-22,"Here's a breakdown of how #Bitcoin mining technology has evolved:
https://t.co/twnE2kbOGF"
421772,Poloniex Exchange,362933.0,2021-07-22,"👆SpaceX owns #Bitcoin 
👆#BTC and its energy use
👆Should Twitter let advertisers pay with #Crypto ?

https://t.co/zAne2LYn4S"
421821,Bitcoin Magazine,1187923.0,2021-07-22,"""By adding Bitcoin ATMs to the company's stores, Circle K can attract new customers to their stores, offer financial access to underserved communities,"" - #Bitcoin Depot CEO

@namcios covers the details:

https://t.co/e0BaNCCxDv"
421844,Bitcoin Magazine,1187923.0,2021-07-22,"The world's largest #Bitcoin ATM network signed an exclusive partnership with Circle K to deploy several ATMs in the US and Canada.

They have already installed 700 Bitcoin ATMs in 30 states. https://t.co/nCZC3s8VuV"
422064,Stansberry Research,35460.0,2021-07-22,"NEW: @CoinPaymentsNET CEO @PaymentsJason tells our @DanielaCambone while #bitcoin may be under pressure, #crypto transaction volumes are up 200% more compared to the same time last year.

WATCH: https://t.co/w7PP1WIYTN https://t.co/OUK5zNUCGe"
422067,Celsius,160845.0,2021-07-22,"Where is #Bitcoin heading this year? Will decentralized social media end centralized social networks? Find out tomorrow at 10:30 AM CST! 🔥 @Mashinsky LIVE on Twitter with @efonnegra6, CEO of @WEENTARcom. https://t.co/ne2Vsp7ifB"
422137,David Gokhshtein,405346.0,2021-07-22,"Since El Salvador's announcement to make Bitcoin legal tender, politicians in Latin America have been active in showing support to this new economy, one that will make Latin America a hub for crypto innovation. https://t.co/jrefeOWpta 

#Bitcoin"
422163,Jerry Avenaim,26712.0,2021-07-22,@SerkanArikan06 I’ll #Pump the apex of digital currency. #Bitcoin
422211,The Wolf Of All Streets,507602.0,2021-07-22,"Floss a little, invest up in a mutual fund. 

And #Bitcoin https://t.co/gc1NRQWwbL"
422503,Grady Booch,66811.0,2021-07-22,"Palestine, Nigeria, El Salvador: places where #bitcoin has some traction as a currency.

Consider, for a moment, what is common about the financial system among those three. https://t.co/9KwdNBbEb1"
422681,Students For Liberty,44319.0,2021-07-22,"We’re live on @LearnLiberty’s YouTube!
How #Bitcoin Helps The Fight For Human Rights https://t.co/xkIOpWI6kA"
423019,@EntrepreneurInd,27911.0,2021-07-22,"According to specialists, none of these equipment would've sufficient capacity to mine #Bitcoin, &amp; if they did, it would not be a significant amount, not even if almost 4 thousand devices are used at  sametime
@PlayStation @BTCTN #cryptocurrency @FIFAcom 
https://t.co/pULtjubr2u"
423057,Varney & Co.,615458.0,2021-07-22,"At #TheBWord #Bitcoin conference, #ElonMusk said he would not ""pump and dump"" his #cryptocurrency holdings. But @wolfofwallst says other traders are taking advantage of Musk's positivity. #VarneyCo https://t.co/twosMCyIne"
423091,Alistair Milne,101920.0,2021-07-22,This thread is fascinating and moving. There are too many places on our planet that genuinely need #Bitcoin to lift people out of poverty and oppression https://t.co/4qg1mvY5qH
423390,Bitcoin Magazine,1187927.0,2021-07-22,"JPMorgan financial advisors will have the green light to accept and execute only client-requested #bitcoin trades, meaning advisors can't recommend the investment themselves.

@namcios covers the news:

https://t.co/cQnkpjuVQs"
423445,MartyParty,22519.0,2021-07-22,BBB #Bitcoin hits triangle ceiling and is met with staunch resistance at the 32800 wall. https://t.co/wO3DYegHiu
423919,Mark Jeffrey ⚡️🚀,42969.0,2021-07-22,"Fix the money, fix the world. 

Build Back #Bitcoin. https://t.co/EmjxhyxQ2s"
423961,BloombergQuint,240464.0,2021-07-22,"#ElonMusk has said that he personally owns #Bitcoin, Ethereum and Dogecoin, while Tesla and SpaceX both exclusively own #Bitcoin. 
https://t.co/NAbLW8pzGM"
423980,Manny Alicandro,15168.0,2021-07-22,#Bitcoin isn’t on a website so it is never “down.” @APompliano @elonmusk @michael_saylor
424328,Klever,239163.0,2021-07-22,"Klever Market Update - July 22

#KLV up +1.72% to $0.0423
#BTC at $32,428 (+0.49%)
#ETH at $2,026 (+1.73%)
#TRX at $0.0543 (+6.97%)

$KLV $BTC $ETH $TRX
#Klever #Bitcoin #Ethereum #Tron 

Read More ⤵️
https://t.co/8MBTAWVvEN"
424395,Okcoin,131823.0,2021-07-22,ICYMI: Our CEO @hfangca spoke at #TheBWord yesterday about supporting #Bitcoin Core development. Watch the session here: https://t.co/7IqTfOSGGI https://t.co/GicXFiy6td
424416,BtcTurk | PRO,99270.0,2021-07-22,"In this article, we compare the hard money of the real world, gold, and #Bitcoin, the hard money of the digital world. 

You can find similar and different aspects of Bitcoin and gold in this article.👇
https://t.co/VxQTYseRIu https://t.co/BSs7j5VHtd"
424511,CoinMarketCap,2254076.0,2021-07-22,"Participate in the $30,000 CoinWind Airdrop on CoinMarketCap
https://t.co/prHRHDc9Da

30,000 #COW up for grabs! The Airdrop will take place from 12:00PM UTC, July 20 

#CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Ethereum #Dogecoin #Altcoin #DeFi (Sponsored)"
424712,Sharif Sakr,2547.0,2021-07-22,"#Bitcoin volatility is excessive and often destructive, but it is *not* mysterious, nor does it represent some kind of weird flaw in crypto. For anyone thinking about buying/selling, here's a nice explainer from Alexander Lee at @brcapital_fund:  https://t.co/wwtuPpCpVA"
424726,Sarah Austin,34049.0,2021-07-22,"The $30k level for #Bitcoin is psychologically a strong boundary, so it was not surprising that the price bounced considerably. It was also boosted by Elon Musk and Tesla, which announced that they will accept Bitcoin again, which is very tactical now that the price is “low” #btc"
424753,TradingView,285989.0,2021-07-22,"This logo thing has been crazy.

We're going to buy the rights to the best submitted logo for $10,000. 

Paid in #bitcoin.

You know where the thread is. Just reply there.

We ❤️❤️❤️ u

#TradingView"
425026,Peter McCormack,322412.0,2021-07-22,@thebigmarsh @DynastyBitcoin So why are you still here? If you have no interest in #bitcoin you should probably unfollow me and get on with your life.
425047,Derek Ross 🌋,5457.0,2021-07-22,"*checks status of Bitcoin*

#Bitcoin is up!"
425120,Spiros Margaris,110904.0,2021-07-22,"Why #Bitcoin’s #Censorship-Resistance 

Was a Step Change in History 

https://t.co/spqzkpTIG7 #fintech #crypto #blockchain @BradyDale @CoinDesk https://t.co/bV71Mp8SWg"
425144,Keith “KO kid” Berry,18421.0,2021-07-22,Space -X owns #dogecoin &amp; #Bitcoin 👀🚀  HUGE news now Elon start to #AcceptDoge for $TSLA Letsss GO! #TSLA
425260,Intelligence Squared,39410.0,2021-07-22,"If you want to hear the arguments and make up your own mind, join the debate on August 25. @eqonex #bitcoin #climate 

https://t.co/aHZS1ssJ6Y"
425409,David Gokhshtein,405347.0,2021-07-22,"JPMorgan Opens Access to #Bitcoin, Bitcoin Cash and Ethereum Funds for Retail Wealth Clients https://t.co/j4hgVtUvr5 

$ETH"
425459,Sarah Austin,34049.0,2021-07-22,"Musk publicly confirming his own exposure to both Bitcoin and Ethereum for the first time, while also stating that SpaceX also holds Bitcoin on its balance sheet, provides renewed confidence in Musk as an advocate for #Bitcoin His comments yesterday showed he had educated himself"
425772,Trading Technologies,17280.0,2021-07-22,Market view on TT: #Bitcoin is higher by ~ 1%. $XLM and $SUSHI have added more than 10%. $BTC #Coinbase #Deribit #BitMEX #CME #Bakkt https://t.co/VAeCjKVzru
425853,Bitcoin Magazine,1187954.0,2021-07-22,TODAY - JPMorgan to give retail wealth clients access to #Bitcoin funds 🏦 https://t.co/eW617ywuLq
426002,Coinfloor | ₿ | coinfloor.co.uk,6274.0,2021-07-22,"#Bitcoin has changed the way money talks, moving from a monologue to a dialogue 🗨️

Read on as @Coinfloor CEO @obi reveals how $BTC is fostering a universal language as the building blocks for a fairer financial system

@square @jack #ThursdayThoughts

https://t.co/vllHcya99S"
426005,CoinDesk,1847874.0,2021-07-22,"LIVE: @elonmusk confirms @SpaceX owns #bitcoin, Bank of Russia bans crypto securities, @Venmo works to provide more privacy to users and more.

""The Hash"" panel hashes out Thursday's top stories on https://t.co/yHMYaDyzNy: https://t.co/2EMSzbL4kL"
426060,Stansberry Research,35460.0,2021-07-22,"""Bitcoin is a binary bet,"" @SimonDixonTwitt tells our @DanielaCambone. He adds that he would not be surprised to see #bitcoin fall back down to $20,000. $BTC

See the full interview! - https://t.co/dLIqUuUqBP https://t.co/GCed0uMMTS"
426090,David Gokhshtein,405347.0,2021-07-22,"#Bitcoin looks like it’s breaking out. 

👀"
426386,Bitcoin Magazine,1187956.0,2021-07-22,"The ETF will hold #bitcoin to achieve its investment objective of being a proxy for the $BTC price in dollars, minus operating expenses.

@namcios with more details:

https://t.co/7PJItZPz96"
426401,Natalie Brunell,22013.0,2021-07-22,"NEW episode about to drop!  In can you missed it, here is my Coin Stories interview with @michael_saylor about his teenage rockstar/fighter pilot dreams, his rise to success as a tech CEO and his conviction for #Bitcoin....stay tuned! #HODL 

https://t.co/atDpOeqb7G"
426437,Real Vision,254698.0,2021-07-22,"“What is your view of #Bitcoin &amp; why?”

@AshBennington moderates 👇

🔥 Opposing Views: @APompliano &amp; @profplum99 🔥

Watch FREE 👉 https://t.co/Qu0RNxTtRI https://t.co/IEU1TjqDJR"
426447,Real Vision,254698.0,2021-07-22,"Looking to learn more about specific digital assets?

Check out 5 of our most popular interviews to date on #Bitcoin, $HBAR, $XRP, $QNT &amp; $ADA. 

Watch for FREE on Real Vision Crypto 👇
https://t.co/5xRUpEFLXJ"
426504,BTCALT MAXI,19172.0,2021-07-22,"@BustaRhymes @elonmusk Think of it like a virus, the fed is the virus and #bitcoin is the #Vaccine"
426519,Blockstream,160722.0,2021-07-22,#BlockstreamGreen Desktop v0.1.10 is out! This version includes initial support for a much requested feature: Coin Selection! Now you can manually select UTXOs to include as inputs into your #Bitcoin transactions while utilizing multisig &amp; 2FA security. 🛡️ https://t.co/BHDW9gY6Ge https://t.co/8z7ZddlfSf
426539,Kenges Rakishev,2397.0,2021-07-22,#Kazakhstan now ranks as the world’s third-largest player in crypto mining! The rising price of #bitcoin over the years has increased interest in #crypto – great to see our country become a major #cryptomining destination https://t.co/shlywYOUfB
426782,The Wolf Of All Streets,507607.0,2021-07-22,"You buy an asset as a hedge against inflation with the intention of holding for decades, knowing that your $$$ will be devalued. 

Imagine reporting that #bitcoin is failing as an inflation hedge because of short term price action. 

Checks gold price…

https://t.co/PbLt9CR8WP"
426867,CoinMarketCap,2254138.0,2021-07-22,"The Origins of Bitcoin: How a Global Meltdown Turned Into Financial Freedom
https://t.co/JB1bWVrAV5

Since Bitcoin launched in 2008, it needed developers to keep running — but who exactly are they?

#CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #BTC #Ethereum #Dogecoin #Altcoin"
426996,David Gokhshtein,405347.0,2021-07-22,#Bitcoin and Dogecoin Need to Co-exist Peacefully For the Crypto Market to Survive and Thrive https://t.co/yIJ4Dkkqv1 via @IBTimesSG $DOGE
427001,The Moon,393762.0,2021-07-22,"#Bitcoin is forming a bull flag on the 1H timeframe!

If we break to the upside, our first technical target would be at $33,400. The second target would be at $34,700! Prepare your trade alerts, this is a very tradable pattern! 🚀 https://t.co/MuWHXqcj9e"
427009,Christopher Eagle,8542.0,2021-07-22,@cameron #Bitcoin and other #cryptocurrency are the future. #dogecoin
427236,BloombergQuint,240466.0,2021-07-22,"#Bitcoin’s recovery this week after briefly dipping below $30,000 continues a pattern of rebounds when trading nears the 55-week moving average.
https://t.co/DbYunRojYF"
427273,SALT,14255.0,2021-07-22,"""I don’t think #Bitcoin is threatened by any alternative #crypto asset whatsoever. I see #Bitcoin as competitive to #gold, sovereign #bonds, #fiat currency and other stores of value."" -@Breedlove22 

#SALTTalks"
427307,SALT,14255.0,2021-07-22,"""Long-term, I think #Bitcoin is the most important asset you can hold. It is the only asset in the world no singular interest can control... #inflation is a violation of private property rights."" -@Breedlove22 

#SALTTalks"
427346,SALT,14255.0,2021-07-22,"""#Bitcoin is a non-counterparty insurance policy on #CentralBanking. The more #dollars or #fiat they print, the more valuable #Bitcoin becomes."" -@Breedlove22 

#SALTTalks"
427384,SALT,14255.0,2021-07-22,"""Money is a tool for trading time and every market actor will voluntarily adopt the most #inflation-resistant money... #Bitcoin is the only money with 0% terminal inflation; the self-interest of every market actor will zero in on #Bitcoin as money."" -@Breedlove22 

#SALTTalks"
427576,Cameron Winklevoss,566500.0,2021-07-22,"The U.S. dollar is controlled by 12 people who have conversations and make decisions behind closed doors.

#Bitcoin is controlled by no one. Discussions are held out in the open and decisions are transparent and community-based. 

Which one do you think is the future of money?"
427581,Bitcoin News,1552338.0,2021-07-22,"""These platforms — whether in the decentralized or centralized finance space — are implicated by the securities laws and must work within our securities regime."" #bitcoin #cryptocurrency https://t.co/Aih5nQZrXn"
427609,Token Metrics,23421.0,2021-07-22,"A group of Salvadorans protests and demands that the so-called #Bitcoin Law, which makes #BTC legal tender and obligates businesses to accept it, be revoked. https://t.co/rrl78b1RVe"
427666,CoinMarketCap,2254140.0,2021-07-22,"What Is Celer?
https://t.co/qRR0FyzN3D

#Celer is designed to overcome the scaling limitations that some of the most popular blockchains face through a variety of novel products and protocols...

#CoinMarketCap #Crypto #Cryptocurrency #Bitcoin #Ethereum #Dogecoin #Altcoin #DeFi"
427911,The Balance,18100.0,2021-07-22,Did you know you can get ₿ rewards from a 💳? Check out @UpgradeCredit for more information! #bitcoin #creditcard #crypto #finance #credit #money https://t.co/afN76pmOWE https://t.co/adwybykgDY
427944,Liz Claman,104697.0,2021-07-22,"@elonmusk @jack @CathieDWood walk into a bar... #TheBWord #Bitcoin $TWTR $AAL 

https://t.co/Ra1hvzC4Qa"
427971,TheStreet,790145.0,2021-07-22,Busta Rhymes is officially holding #Bitcoin 🙌 https://t.co/7AT7z1ajwS
428001,Derek Ross 🌋,5457.0,2021-07-22,#Bitcoin is inevitable. https://t.co/H7l0OhuXpb
428025,Derek Ross 🌋,5457.0,2021-07-22,@BustaRhymes @jack @elonmusk @CathieDWood Awesome. Welcome to the future of of sound money. #Bitcoin is where it's at. Here ya go: https://t.co/Ay0eq4zgm3
428105,George Wright,7659.0,2021-07-22,Shoulda given her some #Bitcoin https://t.co/rgO8H9RrjR
428157,Bitcoin Magazine,1187963.0,2021-07-22,"""Officially holding #Bitcoin."" - @BustaRhymes https://t.co/sIulXo5AOo"
428235,Spiros Margaris,110905.0,2021-07-22,"Why @elonmusk 

is moving back to #Bitcoin

https://t.co/8hbshZKcPU #fintech #crypto #blockchain #MT @therationalroot"
428348,Voyager,97907.0,2021-07-22,"@BustaRhymes @jack @elonmusk @CathieDWood #Bitcoin is 👑

Earn 5.75% APR on @investvoyager. We'll pay you automatically at the end of each month, just for holding $BTC on our platform. No lock ups and no limits.

Take it from Einstein... https://t.co/IsRP4IAfaz"
428385,Yano,52093.0,2021-07-22,"@BustaRhymes @jack @elonmusk @CathieDWood HODL*

Here's a guide you can send to friends who want to learn more about #Bitcoin 
 
https://t.co/cWh9PXR7Hj"
428502,NORC,5131.0,2021-07-22,"NEW: More than 1 in 10 Americans have invested in cryptocurrencies, according to new research from NORC. #Crypto traders were also found to be younger and more diverse than traditional stock traders. #blockchain #bitcoin https://t.co/caeJpgZ7KR https://t.co/nrA7np5K5K"
428533,Stacy Elliott,3673.0,2021-07-22,"With half the filing window elapsed, Q2 disclosure filings have started to trickle into the SEC. 

📈 Two firms massively increased their @Grayscale #Bitcoin Trust holdings since Q1

⚒️ 25 have @RiotBlockchain in their portfolios

🔐 https://t.co/cEKj1sFGpJ https://t.co/5yLePrYK1b"
428682,Liz Claman,104697.0,2021-07-22,"@elonmusk @jack @CathieDWood walk into a bar... #TheBWord #Bitcoin #twitter #Clubhouse $AAL 

https://t.co/gHHbPDVIYY"
428971,Poloniex Exchange,362935.0,2021-07-22,"#Tesla will accept #Bitcoin again! 🤠
#Crypto #HODLers you got it🤟

https://t.co/M7K2Jxvyfe"
